3,2,0.16666666666666666
5,2,0.16666666666666666
6,2,0.16666666666666666
7,2,0.16666666666666666
8,2,0.16666666666666666
14,2,0.16666666666666666
5,3,0.16666666666666666
6,3,0.16666666666666666
7,3,0.16666666666666666
8,3,0.16666666666666666
14,3,0.16666666666666666
31,3,0.16666666666666666
6,5,0.16666666666666666
7,5,0.16666666666666666
8,5,0.16666666666666666
10,5,0.16666666666666666
11,5,0.16666666666666666
31,5,0.16666666666666666
7,6,0.16666666666666666
8,6,0.16666666666666666
10,6,0.16666666666666666
11,6,0.16666666666666666
12,6,0.16666666666666666
31,6,0.16666666666666666
8,7,0.16666666666666666
10,7,0.16666666666666666
11,7,0.16666666666666666
12,7,0.16666666666666666
13,7,0.16666666666666666
31,7,0.16666666666666666
10,8,0.16666666666666666
11,8,0.16666666666666666
12,8,0.16666666666666666
13,8,0.16666666666666666
14,8,0.16666666666666666
31,8,0.16666666666666666
6,10,0.16666666666666666
11,10,0.16666666666666666
12,10,0.16666666666666666
13,10,0.16666666666666666
14,10,0.16666666666666666
15,10,0.16666666666666666
6,11,0.16666666666666666
12,11,0.16666666666666666
13,11,0.16666666666666666
14,11,0.16666666666666666
15,11,0.16666666666666666
17,11,0.16666666666666666
6,12,0.16666666666666666
13,12,0.16666666666666666
14,12,0.16666666666666666
15,12,0.16666666666666666
17,12,0.16666666666666666
18,12,0.16666666666666666
6,13,0.16666666666666666
14,13,0.16666666666666666
15,13,0.16666666666666666
17,13,0.16666666666666666
18,13,0.16666666666666666
19,13,0.16666666666666666
6,14,0.16666666666666666
15,14,0.16666666666666666
17,14,0.16666666666666666
18,14,0.16666666666666666
19,14,0.16666666666666666
20,14,0.16666666666666666
6,15,0.16666666666666666
17,15,0.16666666666666666
18,15,0.16666666666666666
19,15,0.16666666666666666
20,15,0.16666666666666666
42,15,0.16666666666666666
18,17,0.16666666666666666
19,17,0.16666666666666666
20,17,0.16666666666666666
22,17,0.16666666666666666
23,17,0.16666666666666666
42,17,0.16666666666666666
19,18,0.16666666666666666
20,18,0.16666666666666666
22,18,0.16666666666666666
23,18,0.16666666666666666
24,18,0.16666666666666666
42,18,0.16666666666666666
20,19,0.16666666666666666
22,19,0.16666666666666666
23,19,0.16666666666666666
